,HouseholdID,Real,Reentered,ES,PSH,TH,RRH,PREV 
10607,200166790,5,0,0.134423016,0.191951726,0.102449175,0.116724973,0.064793545
10608,200166793,1,1,0.284349837,0.165247199,0.266107286,0.283764499,0.201787945
10609,200166794,3,0,0.297367619,0.244846643,0.205411192,0.312535207,0.199193168
10610,200166795,3,1,0.361483533,0.437593196,0.300020958,0.372371239,0.24913683
10611,200166796,3,0,0.521035656,0.124823383,0.466308661,0.512271184,0.403597377
10612,200166797,5,0,0.142054933,0.141245716,0.131941911,0.131056106,0.082986622
10613,200166799,4,1,0.225887571,0.192748179,0.19089677,0.234428005,0.131591748
10614,200166801,3,1,0.195584685,0.136993185,0.170308026,0.187185245,0.129161469
10615,200166807,5,0,0.353398562,0.180739865,0.334628634,0.315618881,0.279074989
10616,200166808,5,1,0.476183374,0.506560797,0.405637212,0.396649525,0.349744822
10617,200166812,3,1,0.683301013,0.203815254,0.591256301,0.634287308,0.50322585
10618,200166813,5,0,0.151710511,0.833026055,0.147566186,0.130020846,0.096716526
10619,200166819,5,0,0.151741016,0.54101483,0.133133041,0.140606887,0.079642519
10620,200166822,5,0,0.106592574,0.170087168,0.109257995,0.096773542,0.063522713
10621,200166824,1,0,0.36543115,0.280097576,0.291247168,0.312527662,0.234485264
10622,200166828,5,0,0.120754124,0.308965793,0.126097211,0.12476629,0.071162638
10623,200166836,1,0,0.419450655,0.296159673,0.417657489,0.387506254,0.32856026
10624,200166837,5,1,0.242209267,0.282976318,0.230838889,0.215281671,0.170674427
10625,200166841,5,0,0.128787597,0.140996638,0.094589318,0.124178151,0.064264733
10626,200166843,1,0,0.249131617,0.220302289,0.197439814,0.228050629,0.149644623
10627,200166845,1,0,0.204682922,0.236185832,0.145154836,0.179797808,0.116124685
10628,200166846,3,0,0.217765441,0.174964296,0.147421794,0.208445877,0.124960808
10629,200166848,5,0,0.12843756,0.141395406,0.140389739,0.146833908,0.081309925
10630,200166850,5,0,0.428928303,0.165344531,0.310075271,0.383553305,0.301088655
10631,200166855,5,0,0.167810347,0.140625985,0.157241558,0.162769557,0.109138623
10632,200166857,5,0,0.160679772,0.294024528,0.150275959,0.155293288,0.103426995
10633,200166858,5,0,0.149070421,0.100066997,0.103892096,0.166237535,0.073540715
10634,200166859,5,0,0.127801192,0.109736794,0.132369808,0.132054129,0.079455645
10635,200166861,1,0,0.414988189,0.131677521,0.337843561,0.342625368,0.264675434
10636,200166872,5,0,0.186377136,0.096435933,0.144071881,0.192020537,0.100923367
10637,200166873,5,0,0.146101812,0.166646101,0.146724357,0.149226652,0.089115874
10638,200166874,1,0,0.305812652,0.461701907,0.228855797,0.26695387,0.18757103
10639,200166878,1,1,0.58231206,0.172583409,0.595117583,0.557003922,0.484959742
10640,200166884,5,0,0.259825515,0.156130683,0.253813712,0.26285725,0.183431962
10641,200166885,5,1,0.404535747,0.188073795,0.350437756,0.339526654,0.281571114
10642,200166886,5,0,0.193318966,0.3598398,0.14614302,0.161221189,0.098219826
10643,200166900,1,1,0.689166397,0.204577385,0.595403437,0.658427408,0.550658729
10644,200166901,3,0,0.176169896,0.48123572,0.153292429,0.173487428,0.130096212
10645,200166907,1,0,0.152003674,0.106998913,0.162338351,0.142764692,0.103822625
10646,200166914,5,0,0.379534456,0.2271294,0.344585754,0.358345315,0.291091758
10647,200166916,5,0,0.195980243,0.144971064,0.137643014,0.199582572,0.107108226
10648,200166919,3,0,0.264244945,0.16151319,0.206430643,0.265847724,0.152767574
10649,200166922,5,0,0.150250098,0.151951001,0.143596195,0.142958285,0.095286285
10650,200166923,4,0,0.492662418,0.15114229,0.373664516,0.475975581,0.329771107
10651,200166924,1,0,0.225716898,0.11548381,0.171219332,0.208658555,0.137346595
10652,200166925,1,1,0.307465851,0.236953513,0.23886889,0.241875148,0.190490524
10653,200166931,5,1,0.199151301,0.315746023,0.153539776,0.17126765,0.105201566
10654,200166932,5,0,0.35444925,0.396203885,0.27760273,0.301771533,0.240575268
10655,200166937,3,0,0.323802351,0.319315809,0.254709865,0.310010782,0.205974069
10656,200166942,3,0,0.305953612,0.165266835,0.323655037,0.281547592,0.214899101
10657,200166946,3,0,0.315710541,0.240290202,0.244384193,0.307200525,0.215432819
10658,200166949,1,0,0.674241936,0.410108051,0.582352641,0.64557009,0.549371047
10659,200166950,5,0,0.361101487,0.157506835,0.250834569,0.319539013,0.242063715
10660,200166951,5,0,0.189443744,0.311966962,0.142052705,0.190406965,0.107867331
10661,200166953,5,0,0.215795059,0.144641563,0.153386024,0.17573438,0.118776694
10662,200166963,5,0,0.170117122,0.250900667,0.130207205,0.149128821,0.086614515
10663,200166974,5,0,0.134434341,0.1239867,0.144939764,0.170083372,0.086321508
10664,200166976,5,0,0.147358303,0.15649969,0.114809915,0.15437831,0.075543462
10665,200166983,5,0,0.199917215,0.151034124,0.160421952,0.167689817,0.109701123
10666,200166986,1,1,0.30827019,0.335672781,0.260070815,0.267898359,0.193467714
10667,200166987,5,1,0.49950478,0.231587667,0.389145771,0.464303518,0.362857833
10668,200166988,5,0,0.108551439,0.218199031,0.110165702,0.113182858,0.063826608
10669,200166992,1,0,0.296945046,0.149220441,0.307860857,0.285463437,0.21477835
10670,200166997,1,1,0.497917887,0.112642312,0.410110027,0.479876224,0.373843431
10671,200167001,3,0,0.698297626,0.256499854,0.654789727,0.703985182,0.582207003
10672,200167002,5,0,0.177376104,0.136010219,0.139930479,0.157616944,0.091817305
10673,200167006,4,0,0.207638574,0.194521411,0.169617944,0.223496776,0.115110652
10674,200167009,4,1,0.563093904,0.426000278,0.486428972,0.534925875,0.425368875
10675,200167010,5,1,0.362184162,0.059182391,0.354111337,0.351280329,0.269369123
10676,200167012,5,0,0.134750908,0.192897893,0.148771568,0.135675702,0.088361771
10677,200167014,1,0,0.322110411,0.369774618,0.250747094,0.291739374,0.205445581
10678,200167024,1,1,0.312234793,0.504195924,0.230922764,0.289236155,0.196035738
10679,200167044,5,0,0.166641247,0.171057395,0.174873345,0.171823937,0.105511676
10680,200167053,3,0,0.472836425,0.366264633,0.363855433,0.440027651,0.348849967
10681,200167054,5,0,0.133398293,0.138452544,0.139283219,0.137814566,0.080239263
10682,200167055,5,0,0.151221634,0.125514088,0.144428292,0.168148929,0.088207856
10683,200167056,5,0,0.10824943,0.60139557,0.117455709,0.12509129,0.066972907
10684,200167059,5,0,0.145282008,0.182381654,0.137199364,0.141019718,0.091028363
10685,200167063,5,0,0.173482436,0.13705082,0.165482684,0.167779606,0.111952648
10686,200167065,5,0,0.203396351,0.343713246,0.198667704,0.175941275,0.137711056
10687,200167067,5,0,0.398904757,0.083037673,0.408643344,0.393607723,0.317650366
10688,200167069,5,0,0.068770119,0.122473252,0.066876027,0.081719114,0.042454212
10689,200167074,5,0,0.180637606,0.098342774,0.132642323,0.173983763,0.098434017
10690,200167077,5,0,0.148843758,0.427431813,0.118556805,0.146953789,0.078709228
10691,200167082,1,0,0.413576075,0.140539463,0.434467453,0.392746609,0.345515317
10692,200167088,3,0,0.235863416,0.153076602,0.184118694,0.237126281,0.143144676
10693,200167093,3,1,0.536607961,0.126493925,0.463778395,0.528389387,0.394114584
10694,200167099,5,0,0.250633961,0.473544026,0.235501913,0.222913698,0.161118944
10695,200167101,4,0,0.222575434,0.180186009,0.240229969,0.235139906,0.143867463
10696,200167102,1,0,0.415849186,0.23188303,0.390640056,0.379773942,0.312420866
10697,200167107,1,1,0.611565624,0.153460815,0.553194446,0.529845704,0.481036497
10698,200167109,5,0,0.350585728,0.284958477,0.332098558,0.313149441,0.276449243
10699,200167118,3,1,0.398831154,0.114774898,0.353460742,0.36115755,0.290001395
10700,200167123,4,0,0.251802408,0.080448461,0.206616779,0.257317633,0.149976728
10701,200167131,1,0,0.464426572,0.438772736,0.476869856,0.44142063,0.381356779
10702,200167136,1,0,0.532772231,0.097529893,0.486183546,0.526408268,0.401485003
10703,200167137,1,1,0.502195851,0.139938985,0.423278449,0.464484681,0.375953168
10704,200167138,5,0,0.101018341,0.181588246,0.106759933,0.09553571,0.063676141
10705,200167140,4,0,0.381391885,0.366549496,0.317241643,0.405679547,0.250411518
10706,200167141,1,0,0.221616657,0.11727666,0.216232013,0.19526165,0.149292019
10707,200167143,1,1,0.521499687,0.599640435,0.491242501,0.468715439,0.408022411
10708,200167144,1,1,0.445809386,0.223940826,0.401428345,0.440252079,0.329295978
10709,200167145,1,1,0.626132277,0.295646145,0.626091235,0.606653216,0.537761202
10710,200167157,1,1,0.567579686,0.308332659,0.515003509,0.583903716,0.469522284
10711,200167171,4,1,0.577137833,0.578564901,0.511965025,0.537093909,0.422093471
10712,200167175,5,1,0.205183363,0.156845624,0.165751299,0.17238008,0.112896013
10713,200167177,3,1,0.378764818,0.116065426,0.301274169,0.369730774,0.250867445
10714,200167187,4,0,0.487130906,0.457622974,0.416378843,0.503557494,0.357846973
10715,200167192,1,0,0.226774449,0.27960421,0.221947445,0.212491151,0.163592959
10716,200167194,1,0,0.474411159,0.182553136,0.401318137,0.428523394,0.351125049
10717,200167195,5,0,0.214691367,0.27926911,0.174186702,0.181890542,0.121174962
10718,200167197,5,0,0.460496081,0.213170345,0.382099057,0.379273368,0.337901144
10719,200167198,5,0,0.464768689,0.155220717,0.370059181,0.420654427,0.315250259
10720,200167204,4,1,0.346575812,0.192746259,0.278545108,0.31409416,0.216498835
10721,200167207,5,0,0.162889226,0.149041218,0.113279365,0.159501296,0.0863682
10722,200167213,5,0,0.28855949,0.180097283,0.298436941,0.298680184,0.200322909
10723,200167227,1,0,0.28644407,0.212831371,0.222186592,0.276350385,0.172452599
10724,200167234,5,1,0.220143724,0.144425194,0.162847335,0.184883803,0.122509527
10725,200167235,1,0,0.460721259,0.179850686,0.377830074,0.404650781,0.308262603
10726,200167246,5,0,0.169335127,0.11921094,0.112020425,0.129812368,0.084740257
10727,200167249,5,1,0.156966291,0.088131966,0.127271223,0.113909065,0.082942491
10728,200167257,5,0,0.273853966,0.216140812,0.27450838,0.281764604,0.187307366
10729,200167259,4,1,0.275186867,0.560962518,0.280026334,0.311797401,0.196233963
10730,200167260,5,0,0.128185216,0.244056887,0.130354699,0.106883862,0.080012959
10731,200167263,1,1,0.523304231,0.140099004,0.49855422,0.49226525,0.416466087
10732,200167266,5,0,0.245348954,0.215628744,0.255486303,0.232968781,0.173202956
10733,200167269,3,0,0.467718814,0.105936304,0.366443254,0.409595018,0.293343846
10734,200167270,1,1,0.363812533,0.130992838,0.32601377,0.324983678,0.216404337
10735,200167271,1,0,0.226621108,0.128421502,0.20951921,0.197694443,0.154691696
10736,200167272,3,0,0.34558739,0.277184739,0.308158112,0.340046434,0.223652141
10737,200167274,5,0,0.096242634,0.178454524,0.092949011,0.093820144,0.06027918
10738,200167280,5,0,0.182093866,0.157101668,0.165086516,0.175816281,0.113765051
10739,200167290,4,0,0.639595754,0.208414683,0.539432555,0.601225472,0.476992706
10740,200167296,5,0,0.275208193,0.115917478,0.25133835,0.259549552,0.200288237
10741,200167301,1,0,0.424815468,0.093593051,0.352416796,0.351768157,0.282858376
10742,200167307,3,0,0.294790945,0.096930901,0.274416775,0.266543708,0.205410283
10743,200167310,5,0,0.238815818,0.204182677,0.18043234,0.228285911,0.151300029
10744,200167317,1,1,0.519730379,0.139532959,0.42591858,0.427488412,0.378915953
10745,200167318,1,1,0.548933378,0.186271993,0.468665839,0.522781806,0.426532275
10746,200167323,3,0,0.383937631,0.176737546,0.2959637,0.381154425,0.281673934
10747,200167324,3,1,0.266973783,0.391956059,0.204467131,0.257855043,0.179697919
10748,200167325,3,0,0.310487048,0.158404933,0.227723128,0.299953315,0.215612486
10749,200167329,1,0,0.449372041,0.08086248,0.456013208,0.427598149,0.37192845
10750,200167339,5,0,0.149250698,0.337205775,0.143232747,0.144135818,0.093486779
10751,200167340,5,0,0.166322072,0.158859552,0.166712058,0.16969048,0.103828842
10752,200167347,3,0,0.513309602,0.28063336,0.418954826,0.484842728,0.365145997
10753,200167369,5,0,0.15834477,0.293444317,0.145451829,0.152524361,0.100715804
10754,200167371,5,0,0.180199565,0.149585059,0.178463909,0.180785782,0.118259431
10755,200167372,3,0,0.186181776,0.140975643,0.193439844,0.166433211,0.117371992
10756,200167380,4,0,0.300930799,0.084509865,0.236593181,0.278376886,0.177179212
10757,200167383,1,0,0.316900294,0.322499658,0.247591737,0.250523927,0.197180518
10758,200167392,1,1,0.308380952,0.604991459,0.299170697,0.278967609,0.230097128
10759,200167405,1,1,0.693214998,0.138388605,0.659658766,0.660103765,0.561957903
10760,200167406,5,0,0.132957052,0.332660356,0.133000393,0.137765724,0.079606516
10761,200167408,5,0,0.120013369,0.292217756,0.111610334,0.136009227,0.074920444
10762,200167409,1,0,0.27560441,0.488322555,0.215955422,0.273910075,0.170885448
10763,200167412,5,0,0.197759364,0.116863096,0.189497911,0.190642757,0.145738702
10764,200167427,1,0,0.342697063,0.205955086,0.265467086,0.292811194,0.212890431
10765,200167436,5,0,0.130797082,0.099517755,0.11237399,0.1352491,0.07997834
10766,200167440,5,0,0.170307938,0.101023258,0.119788797,0.142157548,0.091513625
10767,200167443,3,0,0.319428636,0.479973226,0.213547948,0.31211584,0.196239146
10768,200167445,5,0,0.122381964,0.124747629,0.097382285,0.134033189,0.0727838
10769,200167450,1,1,0.417132593,0.6550908,0.325692452,0.377772898,0.271109715
10770,200167461,3,0,0.343405903,0.151826706,0.270052154,0.332746095,0.239483861
10771,200167462,3,0,0.270977753,0.382938639,0.20364889,0.257703067,0.179479271
10772,200167466,1,0,0.374090306,0.08454724,0.305893395,0.313221041,0.268519684
10773,200167483,1,0,0.245624384,0.115842506,0.208760639,0.239106615,0.14456577
10774,200167487,1,1,0.269855661,0.351035241,0.207329996,0.213011365,0.152721406
10775,200167490,5,0,0.420004563,0.171332494,0.319998208,0.391493514,0.29098523
10776,200167493,1,0,0.573767401,0.346092528,0.481774645,0.544400416,0.448190011
10777,200167497,1,1,0.591007298,0.08536642,0.561534465,0.533415076,0.453233933
10778,200167506,1,1,0.28489077,0.16194453,0.229595345,0.233961962,0.168875691
10779,200167513,1,1,0.544658794,0.172088113,0.446672403,0.496040373,0.415581795
10780,200167522,1,1,0.284024042,0.172405015,0.197808656,0.23591926,0.157625663
10781,200167542,3,0,0.288153326,0.127701927,0.201896038,0.245923799,0.165609609
10782,200167544,3,0,0.292499542,0.251718372,0.221317091,0.262360952,0.16554445
10783,200167545,3,1,0.295857242,0.347674856,0.212478486,0.258750342,0.176145859
10784,200167548,5,0,0.175327353,0.133490758,0.124820247,0.177341924,0.091301168
10785,200167551,4,0,0.515499305,0.235211659,0.467219775,0.486547946,0.380287408
10786,200167552,5,1,0.337425431,0.218526554,0.250081833,0.295258329,0.20603368
10787,200167557,1,0,0.393488383,0.082012523,0.322476704,0.388204029,0.258472249
10788,200167575,1,1,0.264734977,0.234251436,0.189489167,0.218892391,0.147981795
10789,200167577,1,1,0.489353516,0.177671794,0.516940291,0.476407653,0.39586135
10790,200167589,1,0,0.213185248,0.51209653,0.2065267,0.186427341,0.148150253
10791,200167593,1,1,0.528182966,0.173142707,0.500219202,0.508678911,0.397463933
10792,200167594,3,0,0.366577844,0.161937148,0.28905312,0.35706481,0.236890532
10793,200167595,3,1,0.318144389,0.456916605,0.276313292,0.327398692,0.204203501
10794,200167600,4,1,0.368654329,0.577561865,0.326455132,0.38770953,0.256190568
10795,200167607,1,0,0.280816242,0.217727305,0.214325795,0.270737575,0.174888766
10796,200167609,1,0,0.805954897,0.220788286,0.698343328,0.719713415,0.656059278
10797,200167611,5,0,0.121160357,0.303598588,0.08519384,0.11833656,0.059713155
10798,200167619,4,0,0.451872163,0.11883044,0.395253841,0.479506565,0.340678196
10799,200167625,5,0,0.189949627,0.165677598,0.141969016,0.164246638,0.097027691
10800,200167627,5,0,0.184791818,0.472686772,0.162316188,0.175099597,0.116088677
10801,200167633,4,1,0.248163234,0.374490463,0.234836623,0.250606116,0.168669996
10802,200167638,5,0,0.389535806,0.433737345,0.373337679,0.378395952,0.312462418
10803,200167639,1,0,0.336916158,0.186161639,0.315044922,0.311589073,0.259833881
10804,200167645,5,0,0.173857779,0.182828698,0.107230294,0.151088036,0.086887005
10805,200167646,1,1,0.278262317,0.120651396,0.243600088,0.255337745,0.184622231
10806,200167648,3,0,0.314056224,0.223996837,0.23099455,0.312430818,0.218011835
10807,200167649,3,1,0.442932102,0.135202349,0.360154022,0.44121234,0.293129238
10808,200167653,5,0,0.10087647,0.584252366,0.076033548,0.098519995,0.053616325
10809,200167654,5,0,0.288517571,0.522991693,0.18491153,0.268778963,0.164594377
10810,200167656,5,0,0.106150231,0.124894827,0.091954151,0.136278086,0.064401853
10811,200167657,5,0,0.122055826,0.620547677,0.114839589,0.126989611,0.073578975
10812,200167658,4,0,0.504010567,0.226017839,0.446299717,0.506548333,0.378323596
10813,200167660,5,0,0.319401684,0.193285808,0.321478633,0.312491959,0.246440736
10814,200167662,5,0,0.440894997,0.402786259,0.409120101,0.404982358,0.358221143
10815,200167681,1,0,0.550429092,0.33693123,0.471659594,0.502875696,0.387329145
10816,200167688,5,0,0.19572604,0.333318815,0.125925328,0.173711205,0.10167145
10817,200167694,1,1,0.294697996,0.184759797,0.224031239,0.227590545,0.176869476
10818,200167695,5,1,0.143138439,0.084982826,0.124770959,0.14788432,0.089805632
10819,200167698,3,0,0.314110216,0.357139739,0.231049294,0.312483452,0.218109305
10820,200167705,1,0,0.414434394,0.211259073,0.356018188,0.36158943,0.297512238
10821,200167706,4,1,0.56923577,0.210078209,0.478246213,0.536127986,0.42438072
10822,200167726,5,0,0.21590007,0.133734101,0.153211354,0.175490028,0.117975426
10823,200167741,3,0,0.574921478,0.169361986,0.509099337,0.536179074,0.450041152
10824,200167759,5,0,0.111290633,0.185981675,0.096805683,0.112820837,0.068397176
10825,200167761,1,0,0.517892984,0.128256129,0.533376528,0.489719368,0.376132904
10826,200167775,5,1,0.235521881,0.521957508,0.184262372,0.198051904,0.131793269
10827,200167776,5,1,0.127562436,0.256687958,0.125545334,0.131021493,0.081560444
10828,200167780,5,0,0.167717565,0.167233494,0.128497549,0.16909891,0.088763988
10829,200167781,1,1,0.650322876,0.279036455,0.628187884,0.620041538,0.568967444
10830,200167784,5,0,0.18344787,0.36375399,0.153677713,0.184640932,0.114483544
10831,200167785,3,1,0.321421266,0.18381773,0.237500449,0.312220399,0.203243663
10832,200167790,3,1,0.296405635,0.192755705,0.236683987,0.289983981,0.20557017
10833,200167792,3,0,0.269603254,0.149778844,0.202417537,0.252457686,0.176834904
10834,200167793,3,0,0.310436479,0.351897774,0.220219328,0.294140913,0.207778218
10835,200167794,3,0,0.357021919,0.131026707,0.285682503,0.348640802,0.234534906
10836,200167795,3,0,0.317194601,0.103925577,0.234546923,0.315284214,0.22012957
10837,200167797,3,0,0.182594497,0.14872299,0.132295266,0.18117737,0.11090513
10838,200167800,3,0,0.454054076,0.37157701,0.356082378,0.431651675,0.315213057
10839,200167801,5,0,0.343773647,0.499434106,0.304679707,0.308937636,0.22565235
10840,200167808,5,0,0.147136788,0.180355304,0.139233969,0.139547035,0.091987991
10841,200167809,5,0,0.155345719,0.148050651,0.151146892,0.14638178,0.098833506
10842,200167812,1,1,0.272927968,0.184036597,0.21843762,0.221808772,0.158117906
10843,200167814,1,0,0.207854731,0.401451728,0.198606443,0.209876414,0.134528658
10844,200167823,5,0,0.130766762,0.281404414,0.122500463,0.147857653,0.074850743
10845,200167834,5,0,0.133345826,0.095563516,0.126969882,0.131447944,0.084199968
10846,200167845,5,0,0.166772657,0.110896345,0.169432995,0.171209236,0.104577091
10847,200167851,4,1,0.487123313,0.133463244,0.376665864,0.501028528,0.356316506
10848,200167853,5,0,0.257210026,0.138628413,0.20846002,0.200158405,0.149711248
10849,200167858,1,0,0.301646364,0.169232578,0.250135867,0.305843127,0.210271355
10850,200167862,4,0,0.508865992,0.209250287,0.395815055,0.53262974,0.374001259
10851,200167863,1,0,0.486164756,0.222103512,0.457154672,0.438581454,0.373688919
10852,200167879,4,1,0.356924163,0.214176923,0.296952056,0.379120917,0.226730767
10853,200167882,2,1,0.28195286,0.182676991,0.228004983,0.249182448,0.164677018
10854,200167886,5,0,0.184955263,0.174710516,0.130116098,0.148087482,0.096641735
10855,200167888,5,0,0.057457104,0.414457179,0.04945125,0.066015981,0.030007808
10856,200167891,1,1,0.485057881,0.356599399,0.418384103,0.467272768,0.348143011
10857,200167892,5,0,0.120704183,0.380455206,0.130051302,0.123066007,0.077268161
10858,200167894,5,0,0.234556389,0.410945904,0.185390421,0.200652488,0.130350735
10859,200167897,1,1,0.602672608,0.570235426,0.52487275,0.549658929,0.451156236
10860,200167903,4,1,0.333025531,0.243813144,0.320743434,0.345072878,0.251920448
10861,200167904,5,1,0.157605353,0.164648237,0.149549551,0.146238404,0.097882382
10862,200167910,5,0,0.121088197,0.348407437,0.13153877,0.127769088,0.07663316
10863,200167919,1,0,0.23708663,0.464547809,0.248413274,0.225270567,0.162955245
10864,200167922,3,1,0.637390744,0.155646216,0.54182657,0.603852244,0.447458628
10865,200167925,3,0,0.290604174,0.232283031,0.248594478,0.296401615,0.203753606
10866,200167928,3,0,0.286772614,0.260922297,0.228829565,0.286829909,0.199822459
10867,200167930,3,0,0.295925191,0.095342045,0.211036788,0.295342978,0.20345909
10868,200167933,1,0,0.469045671,0.268878353,0.467952896,0.458428444,0.374738028
10869,200167934,1,0,0.231116543,0.099447698,0.248628095,0.22437752,0.161822044
10870,200167935,5,0,0.21586537,0.243438312,0.149636818,0.192754301,0.111343252
10871,200167945,5,0,0.170563153,0.374507995,0.174379688,0.167886029,0.11145011
10872,200167948,4,1,0.511955431,0.184102417,0.498714111,0.507110539,0.416818871
10873,200167956,5,0,0.351735644,0.103797747,0.330793228,0.341444136,0.27234476
10874,200167957,4,1,0.392919166,0.152041151,0.292495937,0.401449241,0.248299891
10875,200167975,2,0,0.322474887,0.464505094,0.230213214,0.268141437,0.215284736
10876,200167984,4,1,0.536686347,0.697147781,0.515567752,0.540586533,0.434379079
10877,200167989,1,0,0.243877256,0.208970782,0.180776136,0.212057646,0.137261504
10878,200168002,4,1,0.372925216,0.15444793,0.376429259,0.417663462,0.293621853
10879,200168012,3,0,0.373770845,0.218860397,0.330570688,0.371161361,0.237527284
10880,200168017,1,1,0.553568784,0.176270681,0.531146332,0.507770566,0.444571665
10881,200168019,3,0,0.332002483,0.157484965,0.265181425,0.316838451,0.228559154
10882,200168020,3,1,0.274901837,0.182680587,0.211243138,0.262631574,0.167078892
10883,200168022,3,0,0.273111217,0.185809602,0.212159409,0.267227056,0.185437316
10884,200168023,3,0,0.50914025,0.334169934,0.423045756,0.483319386,0.35646826
10885,200168024,1,1,0.248450625,0.284216588,0.237134157,0.218104124,0.171070707
10886,200168025,3,1,0.544592704,0.252565815,0.484975089,0.525222359,0.39177077
10887,200168030,5,0,0.288417603,0.125662946,0.184200654,0.262261813,0.164768051
10888,200168033,3,0,0.434271746,0.128352845,0.339250321,0.401934433,0.295942325
10889,200168036,1,0,0.627328856,0.470874758,0.656629567,0.615809083,0.53882333
10890,200168040,5,0,0.158352822,0.398949948,0.148826518,0.173954843,0.095878325
10891,200168044,3,0,0.382732174,0.149971404,0.300997304,0.364703229,0.251893018
10892,200168045,3,1,0.407393734,0.13967894,0.347434038,0.398833197,0.275821911
10893,200168046,3,0,0.349362257,0.430567963,0.294994051,0.337691796,0.2290833
10894,200168047,1,1,0.66710435,0.15606003,0.644117008,0.610156319,0.547008249
10895,200168054,1,1,0.693635242,0.1815573,0.63899761,0.630222165,0.574074967
10896,200168065,5,0,0.134141499,0.44658227,0.134640246,0.139435356,0.080218363
10897,200168070,5,0,0.174963971,0.125359942,0.166435473,0.191016696,0.107804886
10898,200168071,1,1,0.288477898,0.243311489,0.223323879,0.221983476,0.168582981
10899,200168072,5,0,0.465957833,0.158773431,0.341331099,0.419097876,0.332487937
10900,200168084,3,0,0.256000945,0.606018335,0.215052339,0.248246058,0.159834649
10901,200168087,3,1,0.419576193,0.144358068,0.332102264,0.398130251,0.28267414
10902,200168088,3,1,0.559259563,0.124320935,0.49734091,0.533569486,0.427670326
10903,200168089,5,0,0.186723698,0.296840547,0.195983699,0.188648535,0.122842959
10904,200168090,3,0,0.267383454,0.258269022,0.203517003,0.261959858,0.179255069
10905,200168091,3,0,0.307282508,0.176331076,0.22616343,0.306927539,0.194693209
10906,200168096,5,0,0.094653743,0.288428959,0.103024638,0.114512017,0.057527747
10907,200168097,5,0,0.316232207,0.26800822,0.259877332,0.31438696,0.205039469
10908,200168101,5,0,0.442883424,0.628248713,0.336028081,0.361594426,0.279331871
10909,200168108,1,0,0.457340161,0.239028775,0.392985253,0.462388029,0.323116181
10910,200168117,3,1,0.466031224,0.328682199,0.399098678,0.470744697,0.332987409
10911,200168119,1,1,0.626673291,0.18947931,0.571162913,0.564916447,0.476337426
10912,200168120,4,0,0.24788203,0.48742207,0.247363726,0.252588414,0.171261381
10913,200168123,5,0,0.124433022,0.272585681,0.117396688,0.139922611,0.071022941
10914,200168124,4,0,0.393178016,0.213478924,0.316805468,0.3521247,0.279310036
10915,200168125,5,0,0.213914442,0.194947608,0.15887533,0.173684789,0.116817209
10916,200168126,5,0,0.130852351,0.13581307,0.130208799,0.142914534,0.079798661
10917,200168127,5,0,0.159454585,0.228877078,0.109993833,0.130242633,0.080979538
10918,200168128,5,1,0.449753665,0.182254438,0.419167947,0.431521003,0.329058633
10919,200168129,5,0,0.223596425,0.250491322,0.163264746,0.203442038,0.122217207
10920,200168130,5,0,0.154398581,0.124694646,0.10132403,0.133564941,0.076683255
10921,200168131,5,0,0.120419958,0.1484606,0.10427165,0.12797409,0.081703045
10922,200168132,5,0,0.091917867,0.147047635,0.087191601,0.111509367,0.057051636
10923,200168133,5,0,0.178245845,0.430517083,0.126505595,0.170536326,0.08765536
10924,200168134,5,0,0.166162134,0.112106035,0.166859778,0.16992975,0.102842366
10925,200168135,5,0,0.182704728,0.185475027,0.130261861,0.173450604,0.08948121
10926,200168136,5,0,0.142337147,0.108496142,0.14108583,0.139692927,0.087503081
10927,200168137,5,0,0.121146215,0.229031872,0.08196335,0.118384131,0.059959217
10928,200168138,5,0,0.181613768,0.268591052,0.145917638,0.185006896,0.099198842
10929,200168139,5,0,0.159059401,0.25706344,0.162680559,0.161656519,0.098747382
10930,200168140,5,0,0.44507986,0.112623764,0.346077714,0.402029724,0.312472002
10931,200168141,5,0,0.201944255,0.183552515,0.188688834,0.207443153,0.128187276
10932,200168142,5,0,0.16484887,0.277470493,0.156435769,0.153891852,0.103684231
10933,200168143,5,0,0.132915518,0.394119357,0.121703672,0.125487443,0.080723148
10934,200168144,3,1,0.461377676,0.508618742,0.392008447,0.443525279,0.319688889
10935,200168145,5,0,0.127480435,0.15868237,0.131549587,0.123851548,0.078603936
10936,200168148,1,0,0.268720506,0.224816561,0.224586081,0.248163845,0.163627615
10937,200168149,5,0,0.105018716,0.385957743,0.099655366,0.103516637,0.065972592
10938,200168150,3,0,0.23332003,0.20256283,0.175543036,0.212668567,0.139742862
10939,200168154,5,0,0.097783171,0.21805183,0.093236267,0.115712221,0.058592478
10940,200168167,1,0,0.542879883,0.20474647,0.479437954,0.514723937,0.399412243
10941,200168170,1,0,0.627270538,0.168938273,0.558073834,0.557354543,0.509197299
10942,200168173,3,0,0.245287801,0.745721411,0.193090794,0.241198354,0.167053985
10943,200168174,5,0,0.185786362,0.184777202,0.125772599,0.152125643,0.097672107
10944,200168175,5,0,0.202264309,0.156737235,0.138610409,0.16815772,0.108941176
10945,200168180,5,0,0.212354966,0.29826948,0.214954016,0.206662292,0.142556328
10946,200168183,4,0,0.499312534,0.125059885,0.454817663,0.474293803,0.360334948
